Date Scrape,Category,SKU,Costco Id,Product Id,Name,Price,Description,Url Scraped
2024-04-01 01:01:38,Refrigerators,HBF1558,4000178890,1742208,Quick ShipMix and MatchHamilton Beach 33 in. 15.6 cu. ft. Counter Depth Side by Side Refrigerator,799.99$,"This 15.6 cu. ft. capacity Hamilton Beach French door refrigerator helps keep fruits and vegetables easily organized with a full width drawers and large door bin storage. The clean lines and modern form blend beautifully into your kitchen.  Hamilton Beach delivers capacity, food organization, food preservation, quality, and consumer convenience. Integrated digital display on outside of door allows you to easily control unit without opening the door.Features:15.6 cu. ft. Capacity9.54 cu ft. Refrigerator Capacity6.08 cu ft. Freezer CapacityIntegrated digital display on outside of doorModern VCM platinum silver finishCounter DepthGallon door binsSide by side door designNo frost cooling system Integrated/vertical handlesLED display42 noise level db(a) 4 glass shelves3 balconiesOpen door alarmIce trayHoliday modeAdjustable feet Voltage/frequency: 115 V/60 hzR600a/66g refrigeration/injection amount :::: HBF1558 ",https://www.costco.ca/hamilton-beach-33-in.-15.6-cu.-ft.-counter-depth-side-by-side-refrigerator.product.4000178890.html
2024-04-01 01:01:38,Refrigerators,HBF1558,4000178890,1742208,Quick ShipMix and MatchHamilton Beach 33 in. 15.6 cu. ft. Counter Depth Side by Side Refrigerator,799.99$,"This 15.6 cu. ft. capacity Hamilton Beach French door refrigerator helps keep fruits and vegetables easily organized with a full width drawers and large door bin storage. The clean lines and modern form blend beautifully into your kitchen.  Hamilton Beach delivers capacity, food organization, food preservation, quality, and consumer convenience. Integrated digital display on outside of door allows you to easily control unit without opening the door.Features:15.6 cu. ft. Capacity9.54 cu ft. Refrigerator Capacity6.08 cu ft. Freezer CapacityIntegrated digital display on outside of doorModern VCM platinum silver finishCounter DepthGallon door binsSide by side door designNo frost cooling system Integrated/vertical handlesLED display42 noise level db(a) 4 glass shelves3 balconiesOpen door alarmIce trayHoliday modeAdjustable feet Voltage/frequency: 115 V/60 hzR600a/66g refrigeration/injection amount :::: HBF1558 ",https://www.costco.ca/hamilton-beach-33-in.-15.6-cu.-ft.-counter-depth-side-by-side-refrigerator.product.4000178890.html
2024-04-01 01:01:38,Refrigerators,MRQ23BCAST,4000178341,1741710,Quick ShipMix and MatchMidea 36 in. 22.5 cu. ft. Counter-Depth French Door Bottom Mount Refrigerator,"1,199.99$",,https://www.costco.ca/midea-36-in.-22.5-cu.-ft.-counter-depth-french-door-bottom-mount-refrigerator.product.4000178341.html
2024-04-01 01:01:38,Refrigerators,MRQ23BCAST,4000178341,1741710,Quick ShipMix and MatchMidea 36 in. 22.5 cu. ft. Counter-Depth French Door Bottom Mount Refrigerator,"1,199.99$",,https://www.costco.ca/midea-36-in.-22.5-cu.-ft.-counter-depth-french-door-bottom-mount-refrigerator.product.4000178341.html
2024-04-01 01:01:38,Refrigerators,DCR045B1SLDB,100884686,7451265,Danby 4.5 cu. ft. Top Mount Compact Spotless Steel Fridge,279.99$,"This item may currently be in stock at your local Costco warehouse for immediate purchase at the cash and carry price.Add extra cooling and freezer space with Danby’s freestanding stainless look 2-door compact refrigerator. Perfect for dorms, home bars, offices, man caves or the rec room. With a generous 4.5 cubic feet (127 L) of fridge and freezer space you can easily stock extra beverages, snacks and frozen favorites.Features:4.5 cu. ft. (127 L) capacityStylish stainless look finishEnergy® star ratedEnvironment friendly R600a refrigerant2 full adjustable glass refrigerator shelves1 half adjustable glass refrigerator shelf2 full width door bins4 half width door bins1 freezer shelfIntegrated door shelving with 2 litre bottle storageCanStor® beverage dispensing systemVegetable crisper and coverWhite LED Interior lightReversible door for left and right swingIncludes: Owner’s ManualSpecifications:",https://www.costco.ca/danby-4.5-cu.-ft.-top-mount-compact-spotless-steel-fridge.product.100884686.html
2024-04-01 01:01:38,Refrigerators,DCR045B1SLDB,100884686,7451265,Danby 4.5 cu. ft. Top Mount Compact Spotless Steel Fridge,279.99$,"This item may currently be in stock at your local Costco warehouse for immediate purchase at the cash and carry price.Add extra cooling and freezer space with Danby’s freestanding stainless look 2-door compact refrigerator. Perfect for dorms, home bars, offices, man caves or the rec room. With a generous 4.5 cubic feet (127 L) of fridge and freezer space you can easily stock extra beverages, snacks and frozen favorites.Features:4.5 cu. ft. (127 L) capacityStylish stainless look finishEnergy® star ratedEnvironment friendly R600a refrigerant2 full adjustable glass refrigerator shelves1 half adjustable glass refrigerator shelf2 full width door bins4 half width door bins1 freezer shelfIntegrated door shelving with 2 litre bottle storageCanStor® beverage dispensing systemVegetable crisper and coverWhite LED Interior lightReversible door for left and right swingIncludes: Owner’s ManualSpecifications:",https://www.costco.ca/danby-4.5-cu.-ft.-top-mount-compact-spotless-steel-fridge.product.100884686.html
2024-04-01 01:01:38,Refrigerators,KKUF21-W,4000218067,1773780,Quick ShipMix and MatchKenmore 29 in. 21 cu.ft. White Upright Convertible Freezer or Refrigerator,949.99$,"The Kenmore upright 21 cu.ft. freezer provides ample storage and precise cooling. The Upright design and wire shelving let you organize contents for easy access and the smooth back fits snugly against a wall. The exterior digital control panel lets you adjust the cooling temperature to your needs. Reliable and efficient compressor cooling keeps contents between 1°C and -24°C (32°F and -11.2°F) and the convertibility provides ultimate flexibility, switching from freezer to fridge with just one click.Features: Upright Design 21 cu.ft. capacityConvertible from refrigerator to freezerExterior digital temperature control panel Energy Star Rating Frost-free High temperature and door open alarm Conversion between C/F Freezer: -12 to -24° CRefrigerator: 1 to 10° C High temperature and door open alarm Conversion between C/F Uniform cooling technology Wire Shelves Interior lightIncludes:4 x Wire Shelves 1 x Wire BasketSpecifications:: : KKUF21-W ",https://www.costco.ca/kenmore-29-in.-21-cu.ft.-white-upright-convertible-freezer-or-refrigerator.product.4000218067.html
2024-04-01 01:01:38,Refrigerators,KKUF21-W,4000218067,1773780,Quick ShipMix and MatchKenmore 29 in. 21 cu.ft. White Upright Convertible Freezer or Refrigerator,949.99$,"The Kenmore upright 21 cu.ft. freezer provides ample storage and precise cooling. The Upright design and wire shelving let you organize contents for easy access and the smooth back fits snugly against a wall. The exterior digital control panel lets you adjust the cooling temperature to your needs. Reliable and efficient compressor cooling keeps contents between 1°C and -24°C (32°F and -11.2°F) and the convertibility provides ultimate flexibility, switching from freezer to fridge with just one click.Features: Upright Design 21 cu.ft. capacityConvertible from refrigerator to freezerExterior digital temperature control panel Energy Star Rating Frost-free High temperature and door open alarm Conversion between C/F Freezer: -12 to -24° CRefrigerator: 1 to 10° C High temperature and door open alarm Conversion between C/F Uniform cooling technology Wire Shelves Interior lightIncludes:4 x Wire Shelves 1 x Wire BasketSpecifications:: : KKUF21-W ",https://www.costco.ca/kenmore-29-in.-21-cu.ft.-white-upright-convertible-freezer-or-refrigerator.product.4000218067.html
2024-04-01 01:01:38,Refrigerators,HBFRF1798,4000200495,1758733,Quick ShipMix and MatchHamilton Beach 32 in. 17 cu. ft. White Upright Convertible Refrigerator / Freezer,749.99$,"The Hamilton Beach 17 cu. ft. refrigerator and freezer combo is the solution you've been searching for! With its spacious capacity, you can easily store enough food for even the largest families. And thanks to its 2-in-1 design, you can switch between freezer and refrigerator modes with just a single click to match your storage needs. The electronic controls make it easy to adjust the temperature to your exact preferences, while the frost-free feature eliminates the need for manual defrosting. And with 4 removable tempered glass shelves and 4 in-door shelves, you can keep your food organized and easy to find. But that's not all - the bottom slide-out transparent drawer/bin provides even more storage convenience, while the 2 roller and 2 adjustable front leveling legs ensure that your fridge is level even if your floor isn't. And with its recessed handle and sleek, modern design, this fridge will complement any kitchen decor. Plus, its free-standing design lets you position it wherever you want, while the LED interior light makes it easy to view your frozen goods. Best of all, this fridge is Energy Star certified for energy efficiency, which means you'll save money on your electricity bill while enjoying all the benefits of this top-of-the-line fridge and freezer combo. Features: 17 cu. ft. Capacity Convertible between Freezer and FridgeElectronic ControlsFrost-free4 Removable Tempered Glass Shelves4 In-door ShelvesBottom Slide-out Transparent Drawer/Bin2 Roller And 2 Adjustable Front Leveling LegsFree-standing Design Led Interior Light Energy Star CertifiedIncludes:User Manual:: : HBFRF1798 ",https://www.costco.ca/hamilton-beach-32-in.-17-cu.-ft.-white-upright-convertible-refrigerator--freezer.product.4000200495.html
2024-04-01 01:01:38,Refrigerators,HBFRF1798,4000200495,1758733,Quick ShipMix and MatchHamilton Beach 32 in. 17 cu. ft. White Upright Convertible Refrigerator / Freezer,749.99$,"The Hamilton Beach 17 cu. ft. refrigerator and freezer combo is the solution you've been searching for! With its spacious capacity, you can easily store enough food for even the largest families. And thanks to its 2-in-1 design, you can switch between freezer and refrigerator modes with just a single click to match your storage needs. The electronic controls make it easy to adjust the temperature to your exact preferences, while the frost-free feature eliminates the need for manual defrosting. And with 4 removable tempered glass shelves and 4 in-door shelves, you can keep your food organized and easy to find. But that's not all - the bottom slide-out transparent drawer/bin provides even more storage convenience, while the 2 roller and 2 adjustable front leveling legs ensure that your fridge is level even if your floor isn't. And with its recessed handle and sleek, modern design, this fridge will complement any kitchen decor. Plus, its free-standing design lets you position it wherever you want, while the LED interior light makes it easy to view your frozen goods. Best of all, this fridge is Energy Star certified for energy efficiency, which means you'll save money on your electricity bill while enjoying all the benefits of this top-of-the-line fridge and freezer combo. Features: 17 cu. ft. Capacity Convertible between Freezer and FridgeElectronic ControlsFrost-free4 Removable Tempered Glass Shelves4 In-door ShelvesBottom Slide-out Transparent Drawer/Bin2 Roller And 2 Adjustable Front Leveling LegsFree-standing Design Led Interior Light Energy Star CertifiedIncludes:User Manual:: : HBFRF1798 ",https://www.costco.ca/hamilton-beach-32-in.-17-cu.-ft.-white-upright-convertible-refrigerator--freezer.product.4000200495.html
2024-04-01 01:01:38,Refrigerators,RF27A3FSE,4000045563,1690374,Quick ShipMix and MatchHisense 36 in. 26.6 cu ft. French Door Refrigerator with Recessed Handle,"1,394.99$",Warranty:2 yearsReturns accepted within 90 days from date of purchaseHisense Customer Service Contact InformationTel: 1-855-344-7367 (bi-lingual reps),https://www.costco.ca/hisense-36-in.-26.6-cu-ft.-french-door-refrigerator-with-recessed-handle.product.4000045563.html
2024-04-01 01:01:38,Refrigerators,RF27A3FSE,4000045563,1690374,Quick ShipMix and MatchHisense 36 in. 26.6 cu ft. French Door Refrigerator with Recessed Handle,"1,394.99$",Warranty:2 yearsReturns accepted within 90 days from date of purchaseHisense Customer Service Contact InformationTel: 1-855-344-7367 (bi-lingual reps),https://www.costco.ca/hisense-36-in.-26.6-cu-ft.-french-door-refrigerator-with-recessed-handle.product.4000045563.html
2024-04-01 01:01:38,Refrigerators,LRFCS2503S,100518180,1382248,Mix and MatchLG 33 in. 25 cu. ft. Smudge-resistant Stainless-steel French Door Refrigerator with Smartdiagnosis,"1,594.99$",Please see shipping and returns for additional information ,https://www.costco.ca/lg-33-in.-25-cu.-ft.-smudge-resistant-stainless-steel-french-door-refrigerator-with-smartdiagnosis.product.100518180.html
2024-04-01 01:01:38,Refrigerators,LRFCS2503S,100518180,1382248,Mix and MatchLG 33 in. 25 cu. ft. Smudge-resistant Stainless-steel French Door Refrigerator with Smartdiagnosis,"1,594.99$",Please see shipping and returns for additional information ,https://www.costco.ca/lg-33-in.-25-cu.-ft.-smudge-resistant-stainless-steel-french-door-refrigerator-with-smartdiagnosis.product.100518180.html
2024-04-01 01:01:38,Refrigerators,LCFS22EXS,4000179446,1715569,Quick ShipMix and MatchLG 30 in. 22 cu. ft. Stainless Steel French Door Refrigerator with External Water Dispenser and Ice Maker,"1,794.99$",Please see shipping and returns for additional information,https://www.costco.ca/lg-30-in.-22-cu.-ft.-stainless-steel-french-door-refrigerator-with-external-water-dispenser-and-ice-maker.product.4000179446.html
2024-04-01 01:01:38,Refrigerators,LCFS22EXS,4000179446,1715569,Quick ShipMix and MatchLG 30 in. 22 cu. ft. Stainless Steel French Door Refrigerator with External Water Dispenser and Ice Maker,"1,794.99$",Please see shipping and returns for additional information ,https://www.costco.ca/lg-30-in.-22-cu.-ft.-stainless-steel-french-door-refrigerator-with-external-water-dispenser-and-ice-maker.product.4000179446.html
2024-04-01 01:01:38,Refrigerators,RT12A2CSE,4000192402,1751357,Quick ShipHisense 24 in. 11.5 cu ft. Stainless Steel Top Mount Counter Depth Refrigerator with Recessed Handle,599.99$,This item may currently be in stock at your local Costco warehouse for immediate purchase at a cash and carry price.  Warranty:2 yearsReturns accepted within 90 days from date of purchaseHisense Customer Service Contact InformationTel: 1-855-344-7367 (bi-lingual reps),https://www.costco.ca/hisense-24-in.-11.5-cu-ft.-stainless-steel-top-mount-counter-depth-refrigerator-with-recessed-handle.product.4000192402.html
2024-04-01 01:01:38,Refrigerators,RT12A2CSE,4000192402,1751357,Quick ShipHisense 24 in. 11.5 cu ft. Stainless Steel Top Mount Counter Depth Refrigerator with Recessed Handle,599.99$,This item may currently be in stock at your local Costco warehouse for immediate purchase at a cash and carry price.  Warranty:2 yearsReturns accepted within 90 days from date of purchaseHisense Customer Service Contact InformationTel: 1-855-344-7367 (bi-lingual reps),https://www.costco.ca/hisense-24-in.-11.5-cu-ft.-stainless-steel-top-mount-counter-depth-refrigerator-with-recessed-handle.product.4000192402.html
2024-04-01 01:01:38,Refrigerators,RF21A3FSE,4000039207,1684102,Quick ShipMix and MatchHisense 30in 20.8 cu ft. Stainless Steel French Door Refrigerator with Full Width Adjustable Shelves,"1,099.99$",Warranty:2 yearsReturns accepted within 90 days from date of purchaseHisense Customer Service Contact InformationTel: 1-855-344-7367 (bi-lingual reps),https://www.costco.ca/hisense-30in-20.8-cu-ft.-stainless-steel-french-door-refrigerator-with-full-width-adjustable-shelves.product.4000039207.html
2024-04-01 01:01:38,Refrigerators,RF21A3FSE,4000039207,1684102,Quick ShipMix and MatchHisense 30in 20.8 cu ft. Stainless Steel French Door Refrigerator with Full Width Adjustable Shelves,"1,099.99$",Warranty:2 yearsReturns accepted within 90 days from date of purchaseHisense Customer Service Contact InformationTel: 1-855-344-7367 (bi-lingual reps),https://www.costco.ca/hisense-30in-20.8-cu-ft.-stainless-steel-french-door-refrigerator-with-full-width-adjustable-shelves.product.4000039207.html
2024-04-01 01:01:38,Refrigerators,EFR176-BLACK,4000154244,1735506,Frigidaire 1.6 cu. ft. Retro Bar Fridge with Side Bottle Opener,99.99$,"Introducing the Retro, EFR176, 1.6 cu. ft. compact refrigerator! Frigidaire stepped up their game as they introduce this ideal refrigerator that screams dorm room! It comes all ready for your game days with an attached bottle opener, slide out shelves for easy cleaning, an interior freezer with an ice cube tray with an adjustable thermostat so you can keep your two litres of bottle storage at the perfect temperature. With the flush back design, adjustable feet and reversible door, the Retro can go just about anywhere.Features: Sleek Retro DesignBuilt In Bottle Opener1.6 Cu. Ft. CapacityStainless Steel Pull HandleGallon Door Bin – Accommodates Tall BottlesIce Cube TrayCFC FreeFlush Back DesignAdjustable FeetLow Energy ConsumptionFreezer Compartment Includes:User Manual Specifications:Dimensions (D × W × H): 50.8 cm × 47.5 cm × 50.3 cm (20 in. × 18.7 in. × 19.8 in.)Weight: 15.9 kg (35 lb.) Warranty: : ",https://www.costco.ca/frigidaire-1.6-cu.-ft.-retro-bar-fridge-with-side-bottle-opener.product.4000154244.html?preselect=colour%3ablack
2024-04-01 01:01:38,Refrigerators,EFR176-BLACK,4000154244,1735506,Frigidaire 1.6 cu. ft. Retro Bar Fridge with Side Bottle Opener,99.99$,"Introducing the Retro, EFR176, 1.6 cu. ft. compact refrigerator! Frigidaire stepped up their game as they introduce this ideal refrigerator that screams dorm room! It comes all ready for your game days with an attached bottle opener, slide out shelves for easy cleaning, an interior freezer with an ice cube tray with an adjustable thermostat so you can keep your two litres of bottle storage at the perfect temperature. With the flush back design, adjustable feet and reversible door, the Retro can go just about anywhere.Features: Sleek Retro DesignBuilt In Bottle Opener1.6 Cu. Ft. CapacityStainless Steel Pull HandleGallon Door Bin – Accommodates Tall BottlesIce Cube TrayCFC FreeFlush Back DesignAdjustable FeetLow Energy ConsumptionFreezer Compartment Includes:User Manual Specifications:Dimensions (D × W × H): 50.8 cm × 47.5 cm × 50.3 cm (20 in. × 18.7 in. × 19.8 in.)Weight: 15.9 kg (35 lb.) Warranty: : ",https://www.costco.ca/frigidaire-1.6-cu.-ft.-retro-bar-fridge-with-side-bottle-opener.product.4000154244.html?preselect=colour%3ablack
2024-04-01 01:01:38,Refrigerators,EFR786-BLACK-6COM,100557909,1080073,Quick ShipFrigidaire 7.5 cu ft Black Retro Top Mount Refrigerator with Classic Chrome Handle,399.99$,The Frigidaire 7.5 cu. ft .Retro Refrigerator has a retro style with chrome recessed door handles and hinges covers. Presenting a sophisticated and refined look in your apartment. This 2 door refrigerator has a separate freezer shelf compartment. It is equipped with a door bin for frozen foods. The easily accessible temperature controls make temperature management easy. 7.5 cu. ft. of storage capacity lets you stock up on all of your favorite foods. Storage bins in the door help to keep smaller items handy and organized. Vegetable and fruit crisper bin helps preserve the freshness of produce.Features:7.5 cu. ft. capacitySleek retro designClassically styled chrome handle Chrome trimmed doors2 doors designGlass shelvesTransparent crisperInterior lightFull freezerAdjustable/Removable shelvesFull width door binManual defrostIsta6 packagingSpecifications:Dimensions (D × W × H):  58.9 cm × 54.6 cm × 140.9 cm (23 in. × 21.5 in. × 55.5 in.)Weight: 38 kg (84 lb.)Warranty: 2 yearsReturns accepted within 90 days from the date of purchase : EFR786-BLACK-6COM ,https://www.costco.ca/frigidaire-7.5-cu-ft-black-retro-top-mount-refrigerator-with-classic-chrome-handle.product.100557909.html
2024-04-01 01:01:38,Refrigerators,EFR786-BLACK-6COM,100557909,1080073,Quick ShipFrigidaire 7.5 cu ft Black Retro Top Mount Refrigerator with Classic Chrome Handle,399.99$,The Frigidaire 7.5 cu. ft .Retro Refrigerator has a retro style with chrome recessed door handles and hinges covers. Presenting a sophisticated and refined look in your apartment. This 2 door refrigerator has a separate freezer shelf compartment. It is equipped with a door bin for frozen foods. The easily accessible temperature controls make temperature management easy. 7.5 cu. ft. of storage capacity lets you stock up on all of your favorite foods. Storage bins in the door help to keep smaller items handy and organized. Vegetable and fruit crisper bin helps preserve the freshness of produce.Features:7.5 cu. ft. capacitySleek retro designClassically styled chrome handle Chrome trimmed doors2 doors designGlass shelvesTransparent crisperInterior lightFull freezerAdjustable/Removable shelvesFull width door binManual defrostIsta6 packagingSpecifications:Dimensions (D × W × H):  58.9 cm × 54.6 cm × 140.9 cm (23 in. × 21.5 in. × 55.5 in.)Weight: 38 kg (84 lb.)Warranty: 2 yearsReturns accepted within 90 days from the date of purchase : EFR786-BLACK-6COM ,https://www.costco.ca/frigidaire-7.5-cu-ft-black-retro-top-mount-refrigerator-with-classic-chrome-handle.product.100557909.html
2024-04-01 01:01:38,Refrigerators,RT18A2FWD,4000044693,1689491,Mix and MatchHisense 30 in 18 cu ft. White Top Mount Refrigerator with Reversible Door,749.99$,Warranty:2 yearsReturns accepted within 90 days from date of purchaseHisense Customer Service Contact InformationTel: 1-855-344-7367 (bi-lingual reps),https://www.costco.ca/hisense-30-in-18-cu-ft.-white-top-mount-refrigerator-with-reversible-door.product.4000044693.html
2024-04-01 01:01:38,Refrigerators,RT18A2FWD,4000044693,1689491,Mix and MatchHisense 30 in 18 cu ft. White Top Mount Refrigerator with Reversible Door,749.99$,Warranty:2 yearsReturns accepted within 90 days from date of purchaseHisense Customer Service Contact InformationTel: 1-855-344-7367 (bi-lingual reps),https://www.costco.ca/hisense-30-in-18-cu-ft.-white-top-mount-refrigerator-with-reversible-door.product.4000044693.html
2024-04-01 01:01:38,Refrigerators,RC33C1GBE,4000078081,1704364,Hisense 3.3 cu ft. Black Compact Fridge with Reversible Door,179.99$,This item may currently be in stock at your local Costco warehouse for immediate purchase at a cash and carry price.Warranty:2 yearsReturns accepted within 90 days from date of purchaseHisense Customer Service Contact InformationTel: 1-855-344-7367 (bi-lingual reps),https://www.costco.ca/hisense-3.3-cu-ft.-black-compact-fridge-with-reversible-door.product.4000078081.html
2024-04-01 01:01:38,Refrigerators,RC33C1GBE,4000078081,1704364,Hisense 3.3 cu ft. Black Compact Fridge with Reversible Door,179.99$,This item may currently be in stock at your local Costco warehouse for immediate purchase at a cash and carry price.Warranty:2 yearsReturns accepted within 90 days from date of purchaseHisense Customer Service Contact InformationTel: 1-855-344-7367 (bi-lingual reps),https://www.costco.ca/hisense-3.3-cu-ft.-black-compact-fridge-with-reversible-door.product.4000078081.html
2024-04-01 01:01:38,Refrigerators,LRFWS2906S,100757774,9002906,Mix and MatchLG 36 in. 29 cu. ft. Smudge-Resistant Stainless Steel French Door with Slim Design External Water Dispenser,"1,994.99$",Please see shipping and returns for additional information,https://www.costco.ca/lg-36-in.-29-cu.-ft.-smudge-resistant-stainless-steel-french-door-with-slim-design-external-water-dispenser.product.100757774.html
2024-04-01 01:01:38,Refrigerators,LRFWS2906S,100757774,9002906,Mix and MatchLG 36 in. 29 cu. ft. Smudge-Resistant Stainless Steel French Door with Slim Design External Water Dispenser,"1,994.99$",Please see shipping and returns for additional information ,https://www.costco.ca/lg-36-in.-29-cu.-ft.-smudge-resistant-stainless-steel-french-door-with-slim-design-external-water-dispenser.product.100757774.html
2024-04-01 01:01:38,Refrigerators,FRFN2823AS,4000026136,1669972,Quick ShipMix and MatchFrigidaire 36 in. 28.8 cu.ft. Stainless Steel French Door Refrigerator with Auto-close Doors,"1,991.99$",Please see shipping and returns for additional informationWarranty:2 yearsReturns accepted within 90 days from date of purchaseModel: FRFN2823ASElectrolux Customer Service Contact InformationTel: 1-800-265-8352 (bi-lingual reps)Email: consumer.canada@electrolux.com,https://www.costco.ca/frigidaire-36-in.-28.8-cu.ft.-stainless-steel-french-door-refrigerator-with-auto-close-doors.product.4000026136.html
2024-04-01 01:01:38,Refrigerators,FRFN2823AS,4000026136,1669972,Quick ShipMix and MatchFrigidaire 36 in. 28.8 cu.ft. Stainless Steel French Door Refrigerator with Auto-close Doors,"1,991.99$",Please see shipping and returns for additional informationWarranty:2 yearsReturns accepted within 90 days from date of purchaseModel: FRFN2823ASElectrolux Customer Service Contact InformationTel: 1-800-265-8352 (bi-lingual reps)Email: consumer.canada@electrolux.com,https://www.costco.ca/frigidaire-36-in.-28.8-cu.ft.-stainless-steel-french-door-refrigerator-with-auto-close-doors.product.4000026136.html
